,Time,Date,Exchange,Symbol,Trade_Volume,Trade_Price,Sale_Condition,Source_of_Trade,Trade_Stop_Stock_Indicator,Trade_Correction_Indicator,Sequence_Number,Trade_Id,Trade_Reporting_Facility,Participant_Timestamp,Trade_Reporting_Facility_TRF_Timestamp,Trade_Through_Exempt_Indicator
983,2023-01-03 10:25:20.095040,2023-01-03,B,AAPL,10,125.71,@  I,N,,0,1516604,984, ,102520095021257,,0
984,2023-01-03 10:25:20.576367,2023-01-03,B,AAPL,13,125.72,@  I,N,,0,1516734,985, ,102520576350949,,0
985,2023-01-03 10:25:20.576403,2023-01-03,B,AAPL,63,125.72,@F I,N,,0,1516735,986, ,102520576387747,,1
986,2023-01-03 10:25:20.576482,2023-01-03,B,AAPL,24,125.72,@F I,N,,0,1516736,987, ,102520576464707,,1
987,2023-01-03 10:25:28.497569,2023-01-03,B,AAPL,14,125.66,@  I,N,,0,1518359,988, ,102528497548737,,0
988,2023-01-03 10:25:35.070824,2023-01-03,B,AAPL,3,125.74,@F I,N,,0,1520610,989, ,102535070807337,,1
989,2023-01-03 10:25:36.113751,2023-01-03,B,AAPL,37,125.77,@F I,N,,0,1520884,990, ,102536113733052,,1
990,2023-01-03 10:25:37.090363,2023-01-03,B,AAPL,100,125.76,@F  ,N,,0,1521088,991, ,102537090344130,,1
991,2023-01-03 10:25:37.578925,2023-01-03,B,AAPL,100,125.78,@   ,N,,0,1521222,992, ,102537578908078,,0
992,2023-01-03 10:25:38.941118,2023-01-03,B,AAPL,100,125.8,@   ,N,,0,1521592,993, ,102538941100879,,0
993,2023-01-03 10:25:39.135140,2023-01-03,B,AAPL,14,125.81,@  I,N,,0,1521635,994, ,102539135123602,,0
994,2023-01-03 10:25:41.050662,2023-01-03,B,AAPL,10,125.83,@F I,N,,0,1522130,995, ,102541050644575,,1
995,2023-01-03 10:25:41.304881,2023-01-03,B,AAPL,60,125.73,@F I,N,,0,1522599,996, ,102541304865127,,1
996,2023-01-03 10:25:44.543616,2023-01-03,B,AAPL,1,125.67,@  I,N,,0,1523782,997, ,102544543598219,,0
997,2023-01-03 10:26:01.761465,2023-01-03,B,AAPL,32,125.61,@F I,N,,0,1528424,998, ,102601761448465,,1
998,2023-01-03 10:26:18.175036,2023-01-03,B,AAPL,100,125.58,@   ,N,,0,1532412,999, ,102618175018687,,0
999,2023-01-03 10:26:28.789224,2023-01-03,B,AAPL,1,125.57,@  I,N,,0,1535334,1000, ,102628789206468,,0
