,Time,Date,Exchange,Symbol,Trade_Volume,Trade_Price,Sale_Condition,Source_of_Trade,Trade_Stop_Stock_Indicator,Trade_Correction_Indicator,Sequence_Number,Trade_Id,Trade_Reporting_Facility,Participant_Timestamp,Trade_Reporting_Facility_TRF_Timestamp,Trade_Through_Exempt_Indicator
955,2023-05-09 11:39:31.399659,2023-05-09,D,GOOG,55,108.8,@  I,N,,0,2226828,29110,Q,113931398674000,113931399635049.0,0
956,2023-05-09 11:39:31.409569,2023-05-09,D,GOOG,49,108.8,@  I,N,,0,2226844,29111,Q,113931398644000,113931409546842.0,0
957,2023-05-09 11:39:35.102442,2023-05-09,D,GOOG,1,108.81,@  I,N,,0,2227348,29112,Q,113935079000000,113935102416367.0,0
958,2023-05-09 11:39:35.481326,2023-05-09,D,GOOG,7,108.808,@  I,N,,0,2227381,29113,Q,113935480363217,113935481299766.0,0
959,2023-05-09 11:39:35.495160,2023-05-09,D,GOOG,1,108.808,@4 I,N,,0,2227385,29114,Q,113935488003536,113935495135715.0,1
960,2023-05-09 11:39:36.338827,2023-05-09,D,GOOG,1,108.8078,@  I,N,,0,2227489,29115,Q,113936337723623,113936338802481.0,0
961,2023-05-09 11:39:36.544355,2023-05-09,D,GOOG,4,108.81,@  I,N,,0,2227528,29116,Q,113936543778415,113936544332223.0,0
962,2023-05-09 11:39:36.544662,2023-05-09,D,GOOG,4,108.81,@  I,N,,0,2227529,29117,Q,113936544119020,113936544640203.0,0
963,2023-05-09 11:39:36.544828,2023-05-09,D,GOOG,20,108.8095,@4 I,N,,0,2227530,29118,Q,113936544274713,113936544806456.0,1
964,2023-05-09 11:39:36.670284,2023-05-09,D,GOOG,100,108.815,@   ,N,,0,2227541,29119,Q,113936669975480,113936670260224.0,0
965,2023-05-09 11:39:36.732711,2023-05-09,D,GOOG,100,108.8113,@   ,N,,0,2227545,6547,N,113936730738176,113936732373196.0,0
966,2023-05-09 11:39:36.733424,2023-05-09,D,GOOG,21,108.8115,@4 I,N,,0,2227546,29120,Q,113936732931048,113936733402521.0,1
967,2023-05-09 11:39:37.065423,2023-05-09,D,GOOG,2,108.8172,@  I,N,,0,2227588,6548,N,113937063000000,113937065085027.0,0
968,2023-05-09 11:39:37.075936,2023-05-09,D,GOOG,1,108.8172,@4 I,N,,0,2227592,29121,Q,113937067597801,113937075909513.0,1
969,2023-05-09 11:39:37.342788,2023-05-09,D,GOOG,1,108.8186,@  I,N,,0,2227766,29122,Q,113937341794693,113937342763018.0,0
970,2023-05-09 11:39:37.442058,2023-05-09,D,GOOG,1,108.82,@  I,N,,0,2227810,29123,Q,113937440025000,113937442036065.0,0
971,2023-05-09 11:39:37.442913,2023-05-09,D,GOOG,100,108.825,@   ,N,,0,2227813,29124,Q,113937441684691,113937442891277.0,0
972,2023-05-09 11:39:37.494394,2023-05-09,D,GOOG,34,108.828,@  I,N,,0,2227822,29125,Q,113937493187223,113937494366661.0,0
973,2023-05-09 11:39:37.973084,2023-05-09,D,GOOG,500,108.825,@   ,N,,0,2227974,6549,N,113937970000000,113937972746631.0,0
974,2023-05-09 11:39:37.973810,2023-05-09,D,GOOG,42,108.8238,@4 I,N,,0,2227976,29126,Q,113937973302244,113937973787051.0,1
975,2023-05-09 11:39:40.229486,2023-05-09,D,GOOG,52,108.83,@  I,N,,0,2228198,29127,Q,113940228940000,113940229459510.0,0
976,2023-05-09 11:39:40.417903,2023-05-09,D,GOOG,45,108.825,@  I,N,,0,2228250,6550,N,113940415000000,113940417566024.0,0
977,2023-05-09 11:39:40.607623,2023-05-09,D,GOOG,1,108.825,@4 I,N,,0,2228263,29128,Q,113940530058000,113940607596259.0,1
978,2023-05-09 11:39:41.731865,2023-05-09,D,GOOG,91,108.811,@  I,N,,0,2228431,6551,N,113941729858446,113941731528088.0,0
979,2023-05-09 11:39:41.733080,2023-05-09,D,GOOG,234,108.811,@   ,N,,0,2228432,6552,N,113941729935767,113941732742982.0,0
980,2023-05-09 11:39:41.733798,2023-05-09,D,GOOG,27,108.816,@4 I,N,,0,2228433,29129,Q,113941733298350,113941733773757.0,1
981,2023-05-09 11:39:42.701866,2023-05-09,D,GOOG,20,108.818,@  I,N,,0,2228616,29130,Q,113942700828586,113942701838954.0,0
982,2023-05-09 11:39:43.884934,2023-05-09,D,GOOG,300,108.815,@   ,N,,0,2228718,29131,Q,113943884647458,113943884906799.0,0
